index	label	hemisphere
553	17Networks_RH_DorsAttnB_PostC_9	RH
554	17Networks_RH_DorsAttnB_PostC_10	RH
555	17Networks_RH_DorsAttnB_PostC_11	RH
556	17Networks_RH_DorsAttnB_PostC_12	RH
557	17Networks_RH_DorsAttnB_PostC_13	RH
558	17Networks_RH_DorsAttnB_FEF_1	RH
559	17Networks_RH_DorsAttnB_FEF_2	RH
560	17Networks_RH_DorsAttnB_FEF_3	RH
561	17Networks_RH_DorsAttnB_FEF_4	RH
562	17Networks_RH_DorsAttnB_FEF_5	RH
563	17Networks_RH_DorsAttnB_FEF_6	RH
564	17Networks_RH_DorsAttnB_PrCv_1	RH
565	17Networks_RH_DorsAttnB_PrCv_2	RH
566	17Networks_RH_SalVentAttnA_ParOper_1	RH
567	17Networks_RH_SalVentAttnA_ParOper_2	RH
568	17Networks_RH_SalVentAttnA_ParOper_3	RH
569	17Networks_RH_SalVentAttnA_ParOper_4	RH
570	17Networks_RH_SalVentAttnA_ParOper_5	RH
571	17Networks_RH_SalVentAttnA_ParOper_6	RH
572	17Networks_RH_SalVentAttnA_ParOper_7	RH
573	17Networks_RH_SalVentAttnA_ParOper_8	RH
574	17Networks_RH_SalVentAttnA_ParOper_9	RH
575	17Networks_RH_SalVentAttnA_PrC_1	RH
576	17Networks_RH_SalVentAttnA_FrOper_1	RH
577	17Networks_RH_SalVentAttnA_FrOper_2	RH
578	17Networks_RH_SalVentAttnA_FrOper_3	RH
579	17Networks_RH_SalVentAttnA_FrOper_4	RH
580	17Networks_RH_SalVentAttnA_FrOper_5	RH
581	17Networks_RH_SalVentAttnA_FrOper_6	RH
582	17Networks_RH_SalVentAttnA_Ins_1	RH
583	17Networks_RH_SalVentAttnA_Ins_2	RH
584	17Networks_RH_SalVentAttnA_Ins_3	RH
585	17Networks_RH_SalVentAttnA_Ins_4	RH
586	17Networks_RH_SalVentAttnA_Ins_5	RH
587	17Networks_RH_SalVentAttnA_Ins_6	RH
588	17Networks_RH_SalVentAttnA_Ins_7	RH
589	17Networks_RH_SalVentAttnA_Ins_8	RH
590	17Networks_RH_SalVentAttnA_ParMed_1	RH
591	17Networks_RH_SalVentAttnA_ParMed_2	RH
592	17Networks_RH_SalVentAttnA_ParMed_3	RH
593	17Networks_RH_SalVentAttnA_ParMed_4	RH
594	17Networks_RH_SalVentAttnA_ParMed_5	RH
595	17Networks_RH_SalVentAttnA_ParMed_6	RH
596	17Networks_RH_SalVentAttnA_ParMed_7	RH
597	17Networks_RH_SalVentAttnA_ParMed_8	RH
598	17Networks_RH_SalVentAttnA_ParMed_9	RH
599	17Networks_RH_SalVentAttnA_ParMed_10	RH
600	17Networks_RH_SalVentAttnA_FrMed_1	RH
601	17Networks_RH_SalVentAttnA_FrMed_2	RH
602	17Networks_RH_SalVentAttnA_FrMed_3	RH
603	17Networks_RH_SalVentAttnA_FrMed_4	RH
604	17Networks_RH_SalVentAttnA_FrMed_5	RH
605	17Networks_RH_SalVentAttnA_FrMed_6	RH
606	17Networks_RH_SalVentAttnA_FrMed_7	RH
607	17Networks_RH_SalVentAttnA_FrMed_8	RH
608	17Networks_RH_SalVentAttnA_FrMed_9	RH
609	17Networks_RH_SalVentAttnB_IPL_1	RH
610	17Networks_RH_SalVentAttnB_IPL_2	RH
611	17Networks_RH_SalVentAttnB_IPL_3	RH
612	17Networks_RH_SalVentAttnB_PFCd_1	RH
613	17Networks_RH_SalVentAttnB_PFCl_1	RH
614	17Networks_RH_SalVentAttnB_PFCl_2	RH
615	17Networks_RH_SalVentAttnB_PFCl_3	RH
616	17Networks_RH_SalVentAttnB_PFCl_4	RH
617	17Networks_RH_SalVentAttnB_PFCl_5	RH
618	17Networks_RH_SalVentAttnB_PFClv_1	RH
619	17Networks_RH_SalVentAttnB_PFClv_2	RH
620	17Networks_RH_SalVentAttnB_Ins_1	RH
621	17Networks_RH_SalVentAttnB_Ins_2	RH
622	17Networks_RH_SalVentAttnB_Ins_3	RH
623	17Networks_RH_SalVentAttnB_Ins_4	RH
624	17Networks_RH_SalVentAttnB_Ins_5	RH
625	17Networks_RH_SalVentAttnB_PFCmp_1	RH
626	17Networks_RH_SalVentAttnB_PFCmp_2	RH
627	17Networks_RH_SalVentAttnB_PFCmp_3	RH
628	17Networks_RH_SalVentAttnB_Cinga_1	RH
629	17Networks_RH_LimbicB_OFC_1	RH
630	17Networks_RH_LimbicB_OFC_2	RH
631	17Networks_RH_LimbicB_OFC_3	RH
632	17Networks_RH_LimbicB_OFC_4	RH
633	17Networks_RH_LimbicB_OFC_5	RH
634	17Networks_RH_LimbicB_OFC_6	RH
635	17Networks_RH_LimbicB_OFC_7	RH
636	17Networks_RH_LimbicB_OFC_8	RH
637	17Networks_RH_LimbicB_OFC_9	RH
638	17Networks_RH_LimbicB_OFC_10	RH
639	17Networks_RH_LimbicB_OFC_11	RH
640	17Networks_RH_LimbicB_OFC_12	RH
641	17Networks_RH_LimbicB_OFC_13	RH
642	17Networks_RH_LimbicA_TempPole_1	RH
643	17Networks_RH_LimbicA_TempPole_2	RH
644	17Networks_RH_LimbicA_TempPole_3	RH
645	17Networks_RH_LimbicA_TempPole_4	RH
646	17Networks_RH_LimbicA_TempPole_5	RH
647	17Networks_RH_LimbicA_TempPole_6	RH
648	17Networks_RH_LimbicA_TempPole_7	RH
649	17Networks_RH_LimbicA_TempPole_8	RH
650	17Networks_RH_LimbicA_TempPole_9	RH
651	17Networks_RH_LimbicA_TempPole_10	RH
652	17Networks_RH_LimbicA_TempPole_11	RH
653	17Networks_RH_LimbicA_TempPole_12	RH
654	17Networks_RH_LimbicA_TempPole_13	RH
655	17Networks_RH_ContA_Temp_1	RH
656	17Networks_RH_ContA_Temp_2	RH
657	17Networks_RH_ContA_Temp_3	RH
658	17Networks_RH_ContA_IPS_1	RH
659	17Networks_RH_ContA_IPS_2	RH
660	17Networks_RH_ContA_IPS_3	RH
661	17Networks_RH_ContA_IPS_4	RH
662	17Networks_RH_ContA_IPS_5	RH
663	17Networks_RH_ContA_IPS_6	RH
664	17Networks_RH_ContA_IPS_7	RH
665	17Networks_RH_ContA_IPS_8	RH
666	17Networks_RH_ContA_IPS_9	RH
667	17Networks_RH_ContA_PFCd_1	RH
668	17Networks_RH_ContA_PFCl_1	RH
669	17Networks_RH_ContA_PFCl_2	RH
670	17Networks_RH_ContA_PFCl_3	RH
671	17Networks_RH_ContA_PFCl_4	RH
672	17Networks_RH_ContA_PFCl_5	RH
673	17Networks_RH_ContA_PFCl_6	RH
674	17Networks_RH_ContA_PFCl_7	RH
675	17Networks_RH_ContA_PFCl_8	RH
676	17Networks_RH_ContA_PFCl_9	RH
677	17Networks_RH_ContA_PFCl_10	RH
678	17Networks_RH_ContA_PFCl_11	RH
679	17Networks_RH_ContA_Cingm_1	RH
680	17Networks_RH_ContB_Temp_1	RH
681	17Networks_RH_ContB_Temp_2	RH
682	17Networks_RH_ContB_Temp_3	RH
683	17Networks_RH_ContB_IPL_1	RH
684	17Networks_RH_ContB_IPL_2	RH
685	17Networks_RH_ContB_IPL_3	RH
686	17Networks_RH_ContB_IPL_4	RH
687	17Networks_RH_ContB_IPL_5	RH
688	17Networks_RH_ContB_IPL_6	RH
689	17Networks_RH_ContB_IPL_7	RH
690	17Networks_RH_ContB_PFCld_1	RH
691	17Networks_RH_ContB_PFCld_2	RH
692	17Networks_RH_ContB_PFCld_3	RH
693	17Networks_RH_ContB_PFCld_4	RH
694	17Networks_RH_ContB_PFCld_5	RH
695	17Networks_RH_ContB_PFCld_6	RH
696	17Networks_RH_ContB_PFCld_7	RH
697	17Networks_RH_ContB_PFCld_8	RH
698	17Networks_RH_ContB_PFClv_1	RH
699	17Networks_RH_ContB_PFClv_2	RH
700	17Networks_RH_ContB_PFClv_3	RH
701	17Networks_RH_ContB_PFClv_4	RH
702	17Networks_RH_ContB_PFClv_5	RH
703	17Networks_RH_ContB_PFClv_6	RH
704	17Networks_RH_ContB_PFClv_7	RH
705	17Networks_RH_ContB_PFClv_8	RH
706	17Networks_RH_ContB_PFCmp_1	RH
707	17Networks_RH_ContB_PFCmp_2	RH
708	17Networks_RH_ContC_pCun_1	RH
709	17Networks_RH_ContC_pCun_2	RH
710	17Networks_RH_ContC_pCun_3	RH
711	17Networks_RH_ContC_pCun_4	RH
712	17Networks_RH_ContC_pCun_5	RH
713	17Networks_RH_ContC_pCun_6	RH
714	17Networks_RH_ContC_pCun_7	RH
715	17Networks_RH_ContC_pCun_8	RH
716	17Networks_RH_ContC_pCun_9	RH
717	17Networks_RH_ContC_pCun_10	RH
718	17Networks_RH_ContC_pCun_11	RH
719	17Networks_RH_ContC_Cingp_1	RH
720	17Networks_RH_ContC_Cingp_2	RH
721	17Networks_RH_ContC_Cingp_3	RH
722	17Networks_RH_DefaultA_Temp_1	RH
723	17Networks_RH_DefaultA_IPL_1	RH
724	17Networks_RH_DefaultA_IPL_2	RH
725	17Networks_RH_DefaultA_IPL_3	RH
726	17Networks_RH_DefaultA_IPL_4	RH
727	17Networks_RH_DefaultA_IPL_5	RH
728	17Networks_RH_DefaultA_IPL_6	RH
729	17Networks_RH_DefaultA_PFCd_1	RH
730	17Networks_RH_DefaultA_PFCd_2	RH
731	17Networks_RH_DefaultA_PFCd_3	RH
732	17Networks_RH_DefaultA_PFCd_4	RH
733	17Networks_RH_DefaultA_pCunPCC_1	RH
734	17Networks_RH_DefaultA_pCunPCC_2	RH
735	17Networks_RH_DefaultA_pCunPCC_3	RH
736	17Networks_RH_DefaultA_pCunPCC_4	RH
737	17Networks_RH_DefaultA_pCunPCC_5	RH
738	17Networks_RH_DefaultA_pCunPCC_6	RH
739	17Networks_RH_DefaultA_pCunPCC_7	RH
740	17Networks_RH_DefaultA_pCunPCC_8	RH
741	17Networks_RH_DefaultA_pCunPCC_9	RH
742	17Networks_RH_DefaultA_pCunPCC_10	RH
743	17Networks_RH_DefaultA_pCunPCC_11	RH
744	17Networks_RH_DefaultA_pCunPCC_12	RH
745	17Networks_RH_DefaultA_pCunPCC_13	RH
746	17Networks_RH_DefaultA_pCunPCC_14	RH
747	17Networks_RH_DefaultA_PFCm_1	RH
748	17Networks_RH_DefaultA_PFCm_2	RH
749	17Networks_RH_DefaultA_PFCm_3	RH
750	17Networks_RH_DefaultA_PFCm_4	RH
751	17Networks_RH_DefaultA_PFCm_5	RH
752	17Networks_RH_DefaultA_PFCm_6	RH
753	17Networks_RH_DefaultA_PFCm_7	RH
754	17Networks_RH_DefaultA_PFCm_8	RH
755	17Networks_RH_DefaultA_PFCm_9	RH
756	17Networks_RH_DefaultA_PFCm_10	RH
757	17Networks_RH_DefaultA_PFCm_11	RH
758	17Networks_RH_DefaultB_Temp_1	RH
759	17Networks_RH_DefaultB_Temp_2	RH
760	17Networks_RH_DefaultB_Temp_3	RH
761	17Networks_RH_DefaultB_AntTemp_1	RH
762	17Networks_RH_DefaultB_AntTemp_2	RH
763	17Networks_RH_DefaultB_PFCd_1	RH
764	17Networks_RH_DefaultB_PFCd_2	RH
765	17Networks_RH_DefaultB_PFCd_3	RH
766	17Networks_RH_DefaultB_PFCd_4	RH
767	17Networks_RH_DefaultB_PFCd_5	RH
768	17Networks_RH_DefaultB_PFCd_6	RH
769	17Networks_RH_DefaultB_PFCd_7	RH
770	17Networks_RH_DefaultB_PFCv_1	RH
771	17Networks_RH_DefaultB_PFCv_2	RH
772	17Networks_RH_DefaultB_PFCv_3	RH
773	17Networks_RH_DefaultB_PFCv_4	RH
774	17Networks_RH_DefaultC_IPL_1	RH
775	17Networks_RH_DefaultC_IPL_2	RH
776	17Networks_RH_DefaultC_Rsp_1	RH
777	17Networks_RH_DefaultC_Rsp_2	RH
778	17Networks_RH_DefaultC_Rsp_3	RH
779	17Networks_RH_DefaultC_PHC_1	RH
780	17Networks_RH_DefaultC_PHC_2	RH
781	17Networks_RH_DefaultC_PHC_3	RH
782	17Networks_RH_DefaultC_PHC_4	RH
783	17Networks_RH_TempPar_1	RH
784	17Networks_RH_TempPar_2	RH
785	17Networks_RH_TempPar_3	RH
786	17Networks_RH_TempPar_4	RH
787	17Networks_RH_TempPar_5	RH
788	17Networks_RH_TempPar_6	RH
789	17Networks_RH_TempPar_7	RH
790	17Networks_RH_TempPar_8	RH
791	17Networks_RH_TempPar_9	RH
792	17Networks_RH_TempPar_10	RH
793	17Networks_RH_TempPar_11	RH
794	17Networks_RH_TempPar_12	RH
795	17Networks_RH_TempPar_13	RH
796	17Networks_RH_TempPar_14	RH
797	17Networks_RH_TempPar_15	RH
798	17Networks_RH_TempPar_16	RH
799	17Networks_RH_TempPar_17	RH
800	17Networks_RH_TempPar_18	RH
